file_path,label
data\processed\Sphenocichla humei\9_seg003.wav,Sphenocichla humei
data\processed\Mystery mystery\67_seg002.wav,Mystery mystery
data\processed\Mystery mystery\328_seg017.wav,Mystery mystery
data\processed\Mystery mystery\267_seg025.wav,Mystery mystery
data\processed\Mystery mystery\232_seg010.wav,Mystery mystery
data\processed\noise\Pomatorhinus_ruficollis__9__seg008.wav,noise
data\processed\Stachyridopsis ambigua\9_seg001.wav,Stachyridopsis ambigua
data\processed\Cyornis unicolor\27_seg016.wav,Cyornis unicolor
data\processed\Cyornis magnirostris\3_seg007.wav,Cyornis magnirostris
data\processed\Cuculus micropterus\44_seg019.wav,Cuculus micropterus
data\processed\noise\Spelaeornis_oatesi__5__seg008.wav,noise
data\processed\Chloropsis cochinchinensis\1_seg007.wav,Chloropsis cochinchinensis
data\processed\Dicrurus andamanensis\9_seg004.wav,Dicrurus andamanensis
data\processed\Motacilla citreola\10_seg003.wav,Motacilla citreola
data\processed\Mystery mystery\124_seg024.wav,Mystery mystery
data\processed\Phylloscopus inornatus\8_seg005.wav,Phylloscopus inornatus
data\processed\Arborophila torqueola\20_seg007.wav,Arborophila torqueola
data\processed\Mystery mystery\38_seg021.wav,Mystery mystery
data\processed\noise\Alcippe_cinerea__18__seg005.wav,noise
data\processed\Psittacula eupatria\6_seg004.wav,Psittacula eupatria
data\processed\Arborophila torqueola\12_seg014.wav,Arborophila torqueola
data\processed\Sturnia malabarica\3_seg007.wav,Sturnia malabarica
data\processed\Mystery mystery\115_seg019.wav,Mystery mystery
data\processed\Mystery mystery\115_seg015.wav,Mystery mystery
data\processed\Mystery mystery\184_seg001.wav,Mystery mystery
data\processed\Alcippe cinerea\14_seg005.wav,Alcippe cinerea
data\processed\Mystery mystery\345_seg035.wav,Mystery mystery
data\processed\Mystery mystery\382_seg005.wav,Mystery mystery
data\processed\Mystery mystery\302_seg002.wav,Mystery mystery
data\processed\Dicrurus andamanensis\18_seg017.wav,Dicrurus andamanensis
data\processed\Mystery mystery\410_seg042.wav,Mystery mystery
data\processed\Pnoepyga pusilla\11_seg006.wav,Pnoepyga pusilla
data\processed\Arborophila torqueola\29_seg010.wav,Arborophila torqueola
data\processed\Mystery mystery\202_seg001.wav,Mystery mystery
data\processed\Mystery mystery\91_seg003.wav,Mystery mystery
data\processed\noise\Stachyridopsis_ambigua__13__seg024.wav,noise
data\processed\Mystery mystery\336_seg079.wav,Mystery mystery
data\processed\Mystery mystery\19_seg025.wav,Mystery mystery
data\processed\Psittacula eupatria\18_seg002.wav,Psittacula eupatria
data\processed\Argya longirostris\3_seg002.wav,Argya longirostris
data\processed\Mystery mystery\117_seg005.wav,Mystery mystery
data\processed\Mystery mystery\85_seg010.wav,Mystery mystery
data\processed\Pellorneum ruficeps\40_seg005.wav,Pellorneum ruficeps
data\processed\Cuculus micropterus\13_seg003.wav,Cuculus micropterus
data\processed\Arborophila torqueola\15_seg004.wav,Arborophila torqueola
data\processed\Mystery mystery\307_seg006.wav,Mystery mystery
data\processed\noise\Mystery_mystery__268__seg019.wav,noise
data\processed\Argya longirostris\1_seg018.wav,Argya longirostris
data\processed\Mystery mystery\360_seg010.wav,Mystery mystery
data\processed\Mystery mystery\314_seg008.wav,Mystery mystery
data\processed\Sphenocichla humei\2_seg000.wav,Sphenocichla humei
data\processed\Pellorneum ruficeps\69_seg015.wav,Pellorneum ruficeps
data\processed\Glaucidium cuculoides\39_seg010.wav,Glaucidium cuculoides
data\processed\Mystery mystery\287_seg005.wav,Mystery mystery
data\processed\Psilopogon lineatus\14_seg001.wav,Psilopogon lineatus
data\processed\Mystery mystery\325_seg039.wav,Mystery mystery
data\processed\Aethopyga gouldiae\6_seg000.wav,Aethopyga gouldiae
data\processed\noise\Mystery_mystery__337__seg003.wav,noise
data\processed\Chloropsis\9_seg006.wav,Chloropsis
data\processed\Mystery mystery\218_seg000.wav,Mystery mystery
data\processed\Phylloscopus inornatus\8_seg018.wav,Phylloscopus inornatus
data\processed\Mystery mystery\305_seg028.wav,Mystery mystery
data\processed\Dicrurus andamanensis\18_seg020.wav,Dicrurus andamanensis
data\processed\Cuculus micropterus\21_seg004.wav,Cuculus micropterus
data\processed\Mystery mystery\300_seg031.wav,Mystery mystery
data\processed\Pluvialis squatarola\2_seg006.wav,Pluvialis squatarola
data\processed\Mystery mystery\224_seg011.wav,Mystery mystery
data\processed\noise\Mystery_mystery__300__seg054.wav,noise
data\processed\Mystery mystery\16_seg010.wav,Mystery mystery
data\processed\Pellorneum ruficeps\43_seg007.wav,Pellorneum ruficeps
data\processed\Mystery mystery\19_seg014.wav,Mystery mystery
data\processed\Rimator malacoptilus\20_seg003.wav,Rimator malacoptilus
data\processed\Cuculus micropterus\1_seg002.wav,Cuculus micropterus
data\processed\Sturnia malabarica\4_seg009.wav,Sturnia malabarica
data\processed\Mystery mystery\171_seg000.wav,Mystery mystery
data\processed\Mystery mystery\2_seg003.wav,Mystery mystery
data\processed\Mystery mystery\370_seg007.wav,Mystery mystery
data\processed\Centropus andamanensis\4_seg005.wav,Centropus andamanensis
data\processed\Mystery mystery\18_seg006.wav,Mystery mystery
data\processed\Mystery mystery\359_seg008.wav,Mystery mystery
data\processed\noise\Sphenocichla_humei__16__seg002.wav,noise
data\processed\Pellorneum ruficeps\83_seg002.wav,Pellorneum ruficeps
data\processed\Alcippe cinerea\10_seg003.wav,Alcippe cinerea
data\processed\Mystery mystery\246_seg005.wav,Mystery mystery
data\processed\Mystery mystery\341_seg028.wav,Mystery mystery
data\processed\noise\Motacilla_citreola__14__seg021.wav,noise
data\processed\Pomatorhinus ruficollis\40_seg005.wav,Pomatorhinus ruficollis
data\processed\Cyornis magnirostris\1_seg012.wav,Cyornis magnirostris
data\processed\Mystery mystery\35_seg030.wav,Mystery mystery
data\processed\Cyornis unicolor\3_seg007.wav,Cyornis unicolor
data\processed\Alcippe cinerea\2_seg010.wav,Alcippe cinerea
data\processed\Mystery mystery\119_seg008.wav,Mystery mystery
data\processed\noise\Glaucidium_cuculoides__25__seg005.wav,noise
data\processed\Cuculus micropterus\13_seg004.wav,Cuculus micropterus
data\processed\Mystery mystery\377_seg016.wav,Mystery mystery
data\processed\Chloropsis\1_seg000.wav,Chloropsis
data\processed\Mystery mystery\19_seg016.wav,Mystery mystery
data\processed\Cuculus micropterus\44_seg005.wav,Cuculus micropterus
data\processed\Pellorneum ruficeps\32_seg028.wav,Pellorneum ruficeps
data\processed\Mystery mystery\258_seg008.wav,Mystery mystery
data\processed\Cypsiurus balasiensis\5_seg003.wav,Cypsiurus balasiensis
data\processed\Dicrurus andamanensis\5_seg003.wav,Dicrurus andamanensis
data\processed\Mystery mystery\84_seg004.wav,Mystery mystery
data\processed\Mystery mystery\243_seg001.wav,Mystery mystery
data\processed\Arborophila torqueola\6_seg024.wav,Arborophila torqueola
data\processed\Pellorneum ruficeps\26_seg026.wav,Pellorneum ruficeps
data\processed\Mystery mystery\284_seg006.wav,Mystery mystery
data\processed\Mystery mystery\383_seg002.wav,Mystery mystery
data\processed\Mystery mystery\231_seg016.wav,Mystery mystery
data\processed\Cyornis unicolor\8_seg000.wav,Cyornis unicolor
data\processed\noise\Sphenocichla_humei__22__seg025.wav,noise
data\processed\Dicrurus andamanensis\11_seg015.wav,Dicrurus andamanensis
data\processed\noise\Pellorneum_ruficeps__65__seg012.wav,noise
data\processed\Mystery mystery\336_seg014.wav,Mystery mystery
data\processed\Mystery mystery\426_seg017.wav,Mystery mystery
data\processed\Chloropsis jerdoni\13_seg000.wav,Chloropsis jerdoni
data\processed\noise\Pellorneum_ruficeps__86__seg043.wav,noise
data\processed\Mystery mystery\258_seg017.wav,Mystery mystery
data\processed\Liocichla phoenicea\1_seg001.wav,Liocichla phoenicea
data\processed\Arborophila torqueola\13_seg034.wav,Arborophila torqueola
data\processed\Glaucidium cuculoides\31_seg082.wav,Glaucidium cuculoides
data\processed\Pellorneum ruficeps\13_seg000.wav,Pellorneum ruficeps
data\processed\Cyornis poliogenys\3_seg011.wav,Cyornis poliogenys
data\processed\Loriculus vernalis\5_seg005.wav,Loriculus vernalis
data\processed\Todiramphus chloris\18_seg006.wav,Todiramphus chloris
data\processed\Chloropsis\21_seg000.wav,Chloropsis
data\processed\Mystery mystery\327_seg016.wav,Mystery mystery
data\processed\Psittacula eupatria\17_seg004.wav,Psittacula eupatria
data\processed\Rimator malacoptilus\3_seg012.wav,Rimator malacoptilus
data\processed\Acridotheres fuscus\11_seg002.wav,Acridotheres fuscus
data\processed\Pellorneum ruficeps\76_seg012.wav,Pellorneum ruficeps
data\processed\Mystery mystery\373_seg044.wav,Mystery mystery
data\processed\Mystery mystery\157_seg000.wav,Mystery mystery
data\processed\Mystery mystery\442_seg032.wav,Mystery mystery
data\processed\Loriculus vernalis\28_seg012.wav,Loriculus vernalis
data\processed\Dicrurus andamanensis\2_seg017.wav,Dicrurus andamanensis
data\processed\noise\Rimator_malacoptilus__12__seg002.wav,noise
data\processed\Liocichla phoenicea\22_seg006.wav,Liocichla phoenicea
data\processed\Arborophila torqueola\18_seg000.wav,Arborophila torqueola
data\processed\Psilopogon lineatus\14_seg002.wav,Psilopogon lineatus
data\processed\Pellorneum ruficeps\32_seg065.wav,Pellorneum ruficeps
data\processed\noise\Pellorneum_ruficeps__74__seg053.wav,noise
data\processed\Chloropsis\6_seg006.wav,Chloropsis
data\processed\Phylloscopus subaffinis\1_seg007.wav,Phylloscopus subaffinis
data\processed\Mystery mystery\419_seg000.wav,Mystery mystery
data\processed\Psittacula eupatria\11_seg007.wav,Psittacula eupatria
data\processed\Mystery mystery\92_seg008.wav,Mystery mystery
data\processed\Mystery mystery\43_seg014.wav,Mystery mystery
data\processed\noise\Spelaeornis_oatesi__2__seg009.wav,noise
data\processed\Mystery mystery\50_seg001.wav,Mystery mystery
data\processed\Cyornis poliogenys\6_seg012.wav,Cyornis poliogenys
data\processed\Mystery mystery\336_seg065.wav,Mystery mystery
data\processed\Cyornis magnirostris\1_seg010.wav,Cyornis magnirostris
data\processed\Mystery mystery\95_seg000.wav,Mystery mystery
data\processed\Cuculus micropterus\45_seg011.wav,Cuculus micropterus
data\processed\Macronus gularis\23_seg006.wav,Macronus gularis
data\processed\Mystery mystery\398_seg000.wav,Mystery mystery
data\processed\Mystery mystery\305_seg014.wav,Mystery mystery
data\processed\Paradoxornis guttaticollis\4_seg000.wav,Paradoxornis guttaticollis
data\processed\Liocichla phoenicea\20_seg001.wav,Liocichla phoenicea
data\processed\Mystery mystery\101_seg001.wav,Mystery mystery
data\processed\Pnoepyga pusilla\24_seg009.wav,Pnoepyga pusilla
data\processed\noise\Sphenocichla_humei__12__seg024.wav,noise
data\processed\Cuculus micropterus\23_seg003.wav,Cuculus micropterus
data\processed\Mystery mystery\384_seg001.wav,Mystery mystery
data\processed\Cyornis unicolor\7_seg005.wav,Cyornis unicolor
data\processed\Pellorneum ruficeps\80_seg001.wav,Pellorneum ruficeps
data\processed\Acridotheres fuscus\8_seg008.wav,Acridotheres fuscus
data\processed\Mystery mystery\84_seg002.wav,Mystery mystery
data\processed\Polyplectron bicalcaratum\5_seg008.wav,Polyplectron bicalcaratum
data\processed\Cyornis unicolor\26_seg008.wav,Cyornis unicolor
data\processed\Macronus gularis\7_seg008.wav,Macronus gularis
data\processed\Chloropsis jerdoni\3_seg000.wav,Chloropsis jerdoni
data\processed\Mystery mystery\18_seg002.wav,Mystery mystery
data\processed\Halcyon coromanda\1_seg003.wav,Halcyon coromanda
data\processed\Loriculus vernalis\16_seg004.wav,Loriculus vernalis
data\processed\Glaucidium cuculoides\10_seg001.wav,Glaucidium cuculoides
data\processed\Chloropsis\3_seg012.wav,Chloropsis
data\processed\Mystery mystery\344_seg000.wav,Mystery mystery
data\processed\Mystery mystery\9_seg009.wav,Mystery mystery
data\processed\Dicrurus andamanensis\15_seg000.wav,Dicrurus andamanensis
data\processed\Glaucidium cuculoides\15_seg010.wav,Glaucidium cuculoides
data\processed\noise\Arborophila_torqueola__8__seg031.wav,noise
data\processed\noise\Spelaeornis_oatesi__2__seg011.wav,noise
data\processed\Acridotheres fuscus\7_seg003.wav,Acridotheres fuscus
data\processed\Mystery mystery\303_seg018.wav,Mystery mystery
data\processed\Cypsiurus balasiensis\8_seg003.wav,Cypsiurus balasiensis
data\processed\Mystery mystery\316_seg001.wav,Mystery mystery
data\processed\Mystery mystery\124_seg018.wav,Mystery mystery
data\processed\Mystery mystery\415_seg002.wav,Mystery mystery
data\processed\Cyornis poliogenys\1_seg006.wav,Cyornis poliogenys
data\processed\Mystery mystery\240_seg018.wav,Mystery mystery
data\processed\Chloropsis jerdoni\5_seg001.wav,Chloropsis jerdoni
data\processed\Centropus andamanensis\15_seg003.wav,Centropus andamanensis
data\processed\Mystery mystery\386_seg014.wav,Mystery mystery
data\processed\noise\Pellorneum_ruficeps__86__seg065.wav,noise
data\processed\Cyornis poliogenys\23_seg005.wav,Cyornis poliogenys
data\processed\Cyornis poliogenys\3_seg012.wav,Cyornis poliogenys
data\processed\Pomatorhinus ruficollis\18_seg002.wav,Pomatorhinus ruficollis
data\processed\noise\Centropus_andamanensis__6__seg014.wav,noise
data\processed\Pellorneum ruficeps\11_seg000.wav,Pellorneum ruficeps
data\processed\Psittacula eupatria\25_seg004.wav,Psittacula eupatria
data\processed\Mystery mystery\372_seg001.wav,Mystery mystery
data\processed\Dicaeum chrysorrheum\1_seg019.wav,Dicaeum chrysorrheum
data\processed\Pellorneum ruficeps\26_seg030.wav,Pellorneum ruficeps
data\processed\Cypsiurus balasiensis\6_seg001.wav,Cypsiurus balasiensis
data\processed\Arborophila torqueola\12_seg011.wav,Arborophila torqueola
data\processed\Psittacula eupatria\23_seg002.wav,Psittacula eupatria
data\processed\noise\Mystery_mystery__373__seg015.wav,noise
data\processed\Pomatorhinus ruficollis\12_seg003.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\222_seg004.wav,Mystery mystery
data\processed\Mystery mystery\41_seg021.wav,Mystery mystery
data\processed\Mystery mystery\421_seg000.wav,Mystery mystery
data\processed\Cuculus micropterus\10_seg012.wav,Cuculus micropterus
data\processed\Pellorneum ruficeps\14_seg020.wav,Pellorneum ruficeps
data\processed\Loriculus vernalis\28_seg017.wav,Loriculus vernalis
data\processed\Arborophila torqueola\31_seg011.wav,Arborophila torqueola
data\processed\Mystery mystery\321_seg001.wav,Mystery mystery
data\processed\Mystery mystery\339_seg001.wav,Mystery mystery
data\processed\Pellorneum ruficeps\5_seg001.wav,Pellorneum ruficeps
data\processed\noise\Mystery_mystery__373__seg018.wav,noise
data\processed\Psittacula eupatria\11_seg008.wav,Psittacula eupatria
data\processed\Mystery mystery\336_seg008.wav,Mystery mystery
data\processed\Mystery mystery\127_seg008.wav,Mystery mystery
data\processed\Macronus gularis\21_seg028.wav,Macronus gularis
data\processed\Pellorneum ruficeps\56_seg002.wav,Pellorneum ruficeps
data\processed\Mystery mystery\123_seg005.wav,Mystery mystery
data\processed\Mystery mystery\360_seg022.wav,Mystery mystery
data\processed\Pomatorhinus ruficollis\33_seg002.wav,Pomatorhinus ruficollis
data\processed\Psittacula eupatria\5_seg000.wav,Psittacula eupatria
data\processed\Mystery mystery\255_seg005.wav,Mystery mystery
data\processed\Sphenocichla humei\27_seg000.wav,Sphenocichla humei
data\processed\Mystery mystery\343_seg032.wav,Mystery mystery
data\processed\Arachnothera magna\4_seg006.wav,Arachnothera magna
data\processed\Glaucidium cuculoides\21_seg015.wav,Glaucidium cuculoides
data\processed\Pnoepyga pusilla\24_seg001.wav,Pnoepyga pusilla
data\processed\Mystery mystery\206_seg000.wav,Mystery mystery
data\processed\Cyornis unicolor\3_seg005.wav,Cyornis unicolor
data\processed\Mystery mystery\418_seg001.wav,Mystery mystery
data\processed\Mystery mystery\115_seg016.wav,Mystery mystery
data\processed\Glaucidium cuculoides\13_seg002.wav,Glaucidium cuculoides
data\processed\Cuculus micropterus\10_seg006.wav,Cuculus micropterus
data\processed\noise\Mystery_mystery__39__seg032.wav,noise
data\processed\Mystery mystery\406_seg012.wav,Mystery mystery
data\processed\Mystery mystery\316_seg005.wav,Mystery mystery
data\processed\noise\Sturnia_malabarica__3__seg011.wav,noise
data\processed\Mystery mystery\306_seg008.wav,Mystery mystery
data\processed\Cyornis unicolor\19_seg023.wav,Cyornis unicolor
data\processed\Aethopyga gouldiae\1_seg014.wav,Aethopyga gouldiae
data\processed\Mystery mystery\410_seg019.wav,Mystery mystery
data\processed\Stachyridopsis ambigua\15_seg000.wav,Stachyridopsis ambigua
data\processed\Cuculus micropterus\13_seg000.wav,Cuculus micropterus
data\processed\noise\Mystery_mystery__337__seg007.wav,noise
data\processed\Arborophila torqueola\1_seg012.wav,Arborophila torqueola
data\processed\Psilopogon lineatus\3_seg002.wav,Psilopogon lineatus
data\processed\noise\Cyornis_poliogenys__5__seg005.wav,noise
data\processed\Mystery mystery\433_seg002.wav,Mystery mystery
data\processed\Pomatorhinus ruficollis\24_seg034.wav,Pomatorhinus ruficollis
data\processed\Mystery mystery\439_seg007.wav,Mystery mystery
data\processed\Mystery mystery\72_seg003.wav,Mystery mystery
data\processed\noise\Mystery_mystery__332__seg023.wav,noise
data\processed\Mystery mystery\120_seg001.wav,Mystery mystery
data\processed\Cyornis poliogenys\18_seg014.wav,Cyornis poliogenys
data\processed\Pellorneum ruficeps\69_seg003.wav,Pellorneum ruficeps
data\processed\Glaucidium cuculoides\30_seg020.wav,Glaucidium cuculoides
data\processed\Stachyridopsis ambigua\6_seg012.wav,Stachyridopsis ambigua
data\processed\noise\Liocichla_phoenicea__6__seg006.wav,noise
data\processed\Pellorneum ruficeps\95_seg002.wav,Pellorneum ruficeps
data\processed\Cuculus micropterus\28_seg004.wav,Cuculus micropterus
data\processed\Arborophila torqueola\32_seg021.wav,Arborophila torqueola
data\processed\Mystery mystery\69_seg000.wav,Mystery mystery
